MAGNITUD,UNIDAD,PUNTO_MUESTREO,ANO,MES,DIA,MEDIDA
PM2.5,μg/m3,28079056,23,1,19,4
PM2.5,μg/m3,28079056,23,1,20,6
PM2.5,μg/m3,28079056,23,1,21,7
PM2.5,μg/m3,28079056,23,1,22,6
PM2.5,μg/m3,28079056,23,1,23,13
PM2.5,μg/m3,28079056,23,1,24,7
PM2.5,μg/m3,28079056,23,1,25,9
PM2.5,μg/m3,28079056,23,1,26,12
PM2.5,μg/m3,28079056,23,1,27,10
PM2.5,μg/m3,28079056,23,1,28,6
PM2.5,μg/m3,28079056,23,1,29,7
PM2.5,μg/m3,28079056,23,1,30,11
PM2.5,μg/m3,28079056,23,1,31,23
PM2.5,μg/m3,28079056,23,2,1,17
PM2.5,μg/m3,28079056,23,2,2,19
PM2.5,μg/m3,28079056,23,2,3,20
PM2.5,μg/m3,28079056,23,2,4,18
PM2.5,μg/m3,28079056,23,2,5,13
PM2.5,μg/m3,28079056,23,2,6,10
PM2.5,μg/m3,28079056,23,2,7,9
PM2.5,μg/m3,28079056,23,2,8,7
PM2.5,μg/m3,28079056,23,2,9,9
PM2.5,μg/m3,28079056,23,2,10,11
PM2.5,μg/m3,28079056,23,2,11,8
PM2.5,μg/m3,28079056,23,2,12,10
PM2.5,μg/m3,28079056,23,2,13,12
PM2.5,μg/m3,28079056,23,2,14,11
PM2.5,μg/m3,28079056,23,2,15,13
PM2.5,μg/m3,28079056,23,2,16,18
PM2.5,μg/m3,28079056,23,2,17,20
PM2.5,μg/m3,28079056,23,2,18,12
PM2.5,μg/m3,28079056,23,2,19,14
PM2.5,μg/m3,28079056,23,2,20,14
PM2.5,μg/m3,28079056,23,2,21,17
PM2.5,μg/m3,28079056,23,2,22,29
PM2.5,μg/m3,28079056,23,2,23,14
PM2.5,μg/m3,28079056,23,2,24,10
PM2.5,μg/m3,28079056,23,2,25,12
PM2.5,μg/m3,28079056,23,2,26,11
PM2.5,μg/m3,28079056,23,2,27,5
PM2.5,μg/m3,28079056,23,2,28,10
PM2.5,μg/m3,28079056,23,3,1,9
PM2.5,μg/m3,28079056,23,3,2,14
PM2.5,μg/m3,28079056,23,3,3,18
PM2.5,μg/m3,28079056,23,3,4,11
PM2.5,μg/m3,28079056,23,3,5,14
PM2.5,μg/m3,28079056,23,3,6,12
PM2.5,μg/m3,28079056,23,3,7,7
PM2.5,μg/m3,28079056,23,3,9,10
PM2.5,μg/m3,28079056,23,3,10,8
PM2.5,μg/m3,28079056,23,3,11,8
PM2.5,μg/m3,28079056,23,3,12,12
PM2.5,μg/m3,28079056,23,3,13,10
PM2.5,μg/m3,28079056,23,3,14,4
PM2.5,μg/m3,28079056,23,3,15,12
PM2.5,μg/m3,28079056,23,3,16,11
PM2.5,μg/m3,28079056,23,3,17,8
PM2.5,μg/m3,28079056,23,3,18,5
PM2.5,μg/m3,28079056,23,3,19,8
PM2.5,μg/m3,28079056,23,3,20,9
PM2.5,μg/m3,28079056,23,3,21,11
PM2.5,μg/m3,28079056,23,3,22,10
PM2.5,μg/m3,28079056,23,3,23,12
PM2.5,μg/m3,28079056,23,3,24,11
PM2.5,μg/m3,28079056,23,3,25,7
PM2.5,μg/m3,28079056,23,3,26,7
PM2.5,μg/m3,28079056,23,3,27,9
PM2.5,μg/m3,28079056,23,3,28,12
PM2.5,μg/m3,28079056,23,3,29,13
PM2.5,μg/m3,28079056,23,3,30,10
PM2.5,μg/m3,28079056,23,4,1,6
PM2.5,μg/m3,28079056,23,4,2,6
PM2.5,μg/m3,28079056,23,4,3,7
PM2.5,μg/m3,28079056,23,4,4,6
PM2.5,μg/m3,28079056,23,4,5,6
PM2.5,μg/m3,28079056,23,4,6,7
PM2.5,μg/m3,28079056,23,4,7,8
PM2.5,μg/m3,28079056,23,4,8,11
PM2.5,μg/m3,28079056,23,4,9,15
PM2.5,μg/m3,28079056,23,4,10,27
PM2.5,μg/m3,28079056,23,4,11,10
PM2.5,μg/m3,28079056,23,4,12,9
PM2.5,μg/m3,28079056,23,4,13,5
PM2.5,μg/m3,28079056,23,4,14,6
PM2.5,μg/m3,28079056,23,4,15,9
PM2.5,μg/m3,28079056,23,4,16,6
PM2.5,μg/m3,28079056,23,4,17,8
PM2.5,μg/m3,28079056,23,4,18,9
PM2.5,μg/m3,28079056,23,4,19,11
PM2.5,μg/m3,28079056,23,4,20,12
PM2.5,μg/m3,28079056,23,4,21,14
PM2.5,μg/m3,28079056,23,4,22,13
PM2.5,μg/m3,28079056,23,4,23,8
PM2.5,μg/m3,28079056,23,4,24,7
PM2.5,μg/m3,28079056,23,4,25,11
PM2.5,μg/m3,28079056,23,4,26,10
PM2.5,μg/m3,28079056,23,4,27,12
PM2.5,μg/m3,28079056,23,4,28,14
PM2.5,μg/m3,28079056,23,4,29,17
PM2.5,μg/m3,28079056,23,4,30,10
PM2.5,μg/m3,28079056,23,5,1,8
PM2.5,μg/m3,28079056,23,5,2,8
PM2.5,μg/m3,28079056,23,5,3,12
PM2.5,μg/m3,28079056,23,5,4,10
PM2.5,μg/m3,28079056,23,5,5,11
PM2.5,μg/m3,28079056,23,5,6,12
PM2.5,μg/m3,28079056,23,5,7,9
PM2.5,μg/m3,28079056,23,5,8,11
PM2.5,μg/m3,28079056,23,5,9,13
PM2.5,μg/m3,28079056,23,5,10,10
PM2.5,μg/m3,28079056,23,5,11,9
PM2.5,μg/m3,28079056,23,5,12,8
PM2.5,μg/m3,28079056,23,5,13,6
PM2.5,μg/m3,28079056,23,5,14,8
PM2.5,μg/m3,28079056,23,5,15,11
PM2.5,μg/m3,28079056,23,5,16,9
PM2.5,μg/m3,28079056,23,5,17,10
PM2.5,μg/m3,28079056,23,5,18,12
PM2.5,μg/m3,28079056,23,5,19,12
PM2.5,μg/m3,28079056,23,5,20,11
PM2.5,μg/m3,28079056,23,5,21,17
PM2.5,μg/m3,28079056,23,5,22,14
PM2.5,μg/m3,28079056,23,5,24,21
PM2.5,μg/m3,28079056,23,5,26,32
PM2.5,μg/m3,28079056,23,5,27,11
PM2.5,μg/m3,28079056,23,5,28,5
PM2.5,μg/m3,28079056,23,5,29,9
PM2.5,μg/m3,28079056,23,5,30,10
PM2.5,μg/m3,28079056,23,5,31,8
PM2.5,μg/m3,28079056,23,6,1,6
PM2.5,μg/m3,28079056,23,6,2,8
PM2.5,μg/m3,28079056,23,6,3,8
PM2.5,μg/m3,28079056,23,6,4,7
PM2.5,μg/m3,28079056,23,6,5,9
PM2.5,μg/m3,28079056,23,6,6,8
PM2.5,μg/m3,28079056,23,6,7,11
PM2.5,μg/m3,28079056,23,6,8,11
PM2.5,μg/m3,28079056,23,6,9,3
PM2.5,μg/m3,28079056,23,6,10,4
PM2.5,μg/m3,28079056,23,6,11,6
PM2.5,μg/m3,28079056,23,6,12,7
PM2.5,μg/m3,28079056,23,6,13,6
PM2.5,μg/m3,28079056,23,6,14,5
PM2.5,μg/m3,28079056,23,6,15,11
PM2.5,μg/m3,28079056,23,6,16,11
PM2.5,μg/m3,28079056,23,6,17,15
PM2.5,μg/m3,28079056,23,6,18,9
PM2.5,μg/m3,28079056,23,6,19,13
PM2.5,μg/m3,28079056,23,6,20,6
PM2.5,μg/m3,28079056,23,6,21,9
PM2.5,μg/m3,28079056,23,6,22,10
PM2.5,μg/m3,28079056,23,6,23,12
PM2.5,μg/m3,28079056,23,6,24,14
PM2.5,μg/m3,28079056,23,6,25,18
PM2.5,μg/m3,28079056,23,6,27,18
PM2.5,μg/m3,28079056,23,6,28,21
PM2.5,μg/m3,28079056,23,6,29,16
PM2.5,μg/m3,28079056,23,7,1,6
PM2.5,μg/m3,28079056,23,7,2,10
PM2.5,μg/m3,28079056,23,7,3,13
PM2.5,μg/m3,28079056,23,7,4,11
PM2.5,μg/m3,28079056,23,7,5,10
PM2.5,μg/m3,28079056,23,7,6,16
PM2.5,μg/m3,28079056,23,7,7,16
PM2.5,μg/m3,28079056,23,7,8,8
PM2.5,μg/m3,28079056,23,7,9,9
PM2.5,μg/m3,28079056,23,7,10,11
PM2.5,μg/m3,28079056,23,7,11,14
PM2.5,μg/m3,28079056,23,7,12,11
PM2.5,μg/m3,28079056,23,7,13,7
PM2.5,μg/m3,28079056,23,7,14,16
PM2.5,μg/m3,28079056,23,7,15,9
PM2.5,μg/m3,28079056,23,7,16,8
PM2.5,μg/m3,28079056,23,7,17,16
PM2.5,μg/m3,28079056,23,7,18,20
PM2.5,μg/m3,28079056,23,7,19,19
PM2.5,μg/m3,28079056,23,7,20,11
PM2.5,μg/m3,28079056,23,7,21,8
PM2.5,μg/m3,28079056,23,7,22,10
PM2.5,μg/m3,28079056,23,7,23,27
PM2.5,μg/m3,28079056,23,7,24,10
PM2.5,μg/m3,28079056,23,7,25,6
PM2.5,μg/m3,28079056,23,7,26,9
PM2.5,μg/m3,28079056,23,7,27,14
PM2.5,μg/m3,28079056,23,7,28,12
PM2.5,μg/m3,28079056,23,7,29,8
PM2.5,μg/m3,28079056,23,7,30,11
PM2.5,μg/m3,28079056,23,7,31,19
PM2.5,μg/m3,28079056,23,8,1,8
PM2.5,μg/m3,28079056,23,8,2,14
PM2.5,μg/m3,28079056,23,8,3,17
PM2.5,μg/m3,28079056,23,8,4,3
PM2.5,μg/m3,28079056,23,8,5,6
PM2.5,μg/m3,28079056,23,8,6,7
PM2.5,μg/m3,28079056,23,8,7,9
PM2.5,μg/m3,28079056,23,8,8,19
PM2.5,μg/m3,28079056,23,8,9,26
PM2.5,μg/m3,28079056,23,8,10,16
PM2.5,μg/m3,28079056,23,8,11,17
PM2.5,μg/m3,28079056,23,8,12,13
PM2.5,μg/m3,28079056,23,8,13,20
PM2.5,μg/m3,28079056,23,8,14,8
PM2.5,μg/m3,28079056,23,8,15,11
PM2.5,μg/m3,28079056,23,8,16,16
PM2.5,μg/m3,28079056,23,8,17,12
PM2.5,μg/m3,28079056,23,8,18,9
PM2.5,μg/m3,28079056,23,8,19,7
PM2.5,μg/m3,28079056,23,8,20,11
PM2.5,μg/m3,28079056,23,8,21,14
PM2.5,μg/m3,28079056,23,8,22,15
PM2.5,μg/m3,28079056,23,8,23,10
PM2.5,μg/m3,28079056,23,8,24,13
PM2.5,μg/m3,28079056,23,8,25,17
PM2.5,μg/m3,28079056,23,8,26,12
PM2.5,μg/m3,28079056,23,8,27,5
PM2.5,μg/m3,28079056,23,8,28,4
PM2.5,μg/m3,28079056,23,8,29,5
PM2.5,μg/m3,28079056,23,8,30,6
PM2.5,μg/m3,28079056,23,8,31,6
PM2.5,μg/m3,28079056,23,9,1,12
PM2.5,μg/m3,28079056,23,9,9,16
PM2.5,μg/m3,28079056,23,9,10,15
PM2.5,μg/m3,28079056,23,9,11,11
PM2.5,μg/m3,28079056,23,9,12,13
PM2.5,μg/m3,28079056,23,9,13,8
PM2.5,μg/m3,28079056,23,9,14,12
PM2.5,μg/m3,28079056,23,9,15,9
PM2.5,μg/m3,28079056,23,9,16,11
PM2.5,μg/m3,28079056,23,9,17,9
PM2.5,μg/m3,28079056,23,9,18,8
PM2.5,μg/m3,28079056,23,9,19,12
PM2.5,μg/m3,28079056,23,9,20,12
PM2.5,μg/m3,28079056,23,9,21,7
PM2.5,μg/m3,28079056,23,9,22,6
PM2.5,μg/m3,28079056,23,9,23,9
PM2.5,μg/m3,28079056,23,9,24,12
PM2.5,μg/m3,28079056,23,9,25,13
PM2.5,μg/m3,28079056,23,9,26,15
PM2.5,μg/m3,28079056,23,9,27,16
PM2.5,μg/m3,28079056,23,9,28,18
PM2.5,μg/m3,28079056,23,9,29,17
PM2.5,μg/m3,28079056,23,9,30,16
PM2.5,μg/m3,28079056,23,10,1,17
PM2.5,μg/m3,28079056,23,10,2,13
PM2.5,μg/m3,28079056,23,10,3,16
PM2.5,μg/m3,28079056,23,10,4,17
PM2.5,μg/m3,28079056,23,10,5,22
PM2.5,μg/m3,28079056,23,10,6,17
PM2.5,μg/m3,28079056,23,10,7,16
PM2.5,μg/m3,28079056,23,10,8,17
PM2.5,μg/m3,28079056,23,10,9,18
PM2.5,μg/m3,28079056,23,10,10,18
PM2.5,μg/m3,28079056,23,10,11,18
PM2.5,μg/m3,28079056,23,10,12,18
PM2.5,μg/m3,28079056,23,10,13,16
PM2.5,μg/m3,28079056,23,10,14,20
PM2.5,μg/m3,28079056,23,10,15,20
PM2.5,μg/m3,28079056,23,10,16,10
PM2.5,μg/m3,28079056,23,10,17,11
PM2.5,μg/m3,28079056,23,10,18,8
PM2.5,μg/m3,28079056,23,10,19,9
PM2.5,μg/m3,28079056,23,10,20,7
PM2.5,μg/m3,28079056,23,10,21,6
PM2.5,μg/m3,28079056,23,10,22,10
PM2.5,μg/m3,28079056,23,10,23,10
PM2.5,μg/m3,28079056,23,10,24,9
PM2.5,μg/m3,28079056,23,10,25,9
PM2.5,μg/m3,28079056,23,10,26,8
PM2.5,μg/m3,28079056,23,10,27,9
PM2.5,μg/m3,28079056,23,10,28,8
PM2.5,μg/m3,28079056,23,10,29,9
PM2.5,μg/m3,28079056,23,10,30,10
PM2.5,μg/m3,28079056,23,10,31,14
PM2.5,μg/m3,28079056,23,11,1,12
PM2.5,μg/m3,28079056,23,11,2,8
PM2.5,μg/m3,28079056,23,11,3,7
PM2.5,μg/m3,28079056,23,11,4,9
PM2.5,μg/m3,28079056,23,11,5,9
PM2.5,μg/m3,28079056,23,11,6,7
PM2.5,μg/m3,28079056,23,11,7,8
PM2.5,μg/m3,28079056,23,11,8,12
PM2.5,μg/m3,28079056,23,11,9,11
PM2.5,μg/m3,28079056,23,11,10,11
PM2.5,μg/m3,28079056,23,11,11,11
PM2.5,μg/m3,28079056,23,11,12,11
PM2.5,μg/m3,28079056,23,11,13,14
PM2.5,μg/m3,28079056,23,11,14,23
PM2.5,μg/m3,28079056,23,11,15,27
PM2.5,μg/m3,28079056,23,11,16,28
PM2.5,μg/m3,28079056,23,11,17,22
PM2.5,μg/m3,28079056,23,11,18,19
PM2.5,μg/m3,28079056,23,11,19,21
PM2.5,μg/m3,28079056,23,11,20,20
PM2.5,μg/m3,28079056,23,11,21,11
PM2.5,μg/m3,28079056,23,11,22,7
PM2.5,μg/m3,28079056,23,11,23,9
PM2.5,μg/m3,28079056,23,11,24,18
PM2.5,μg/m3,28079056,23,11,25,24
PM2.5,μg/m3,28079056,23,11,26,22
PM2.5,μg/m3,28079056,23,11,27,22
PM2.5,μg/m3,28079056,23,11,28,13
PM2.5,μg/m3,28079056,23,11,29,9
PM2.5,μg/m3,28079056,23,11,30,9
PM2.5,μg/m3,28079056,23,12,1,7
PM2.5,μg/m3,28079056,23,12,2,6
PM2.5,μg/m3,28079056,23,12,3,15
PM2.5,μg/m3,28079056,23,12,4,9
PM2.5,μg/m3,28079056,23,12,5,8
PM2.5,μg/m3,28079056,23,12,6,13
PM2.5,μg/m3,28079056,23,12,7,23
PM2.5,μg/m3,28079056,23,12,8,10
PM2.5,μg/m3,28079056,23,12,9,10
PM2.5,μg/m3,28079056,23,12,10,10
PM2.5,μg/m3,28079056,23,12,11,14
PM2.5,μg/m3,28079056,23,12,12,19
PM2.5,μg/m3,28079056,23,12,13,9
PM2.5,μg/m3,28079056,23,12,14,10
PM2.5,μg/m3,28079056,23,12,15,14
PM2.5,μg/m3,28079056,23,12,16,16
PM2.5,μg/m3,28079056,23,12,17,15
PM2.5,μg/m3,28079056,23,12,18,25
PM2.5,μg/m3,28079056,23,12,19,25
PM2.5,μg/m3,28079056,23,12,20,12
PM2.5,μg/m3,28079056,23,12,21,16
PM2.5,μg/m3,28079056,23,12,22,18
PM2.5,μg/m3,28079056,23,12,23,16
PM2.5,μg/m3,28079056,23,12,24,15
PM2.5,μg/m3,28079056,23,12,25,24
PM2.5,μg/m3,28079056,23,12,26,31
PM2.5,μg/m3,28079056,23,12,27,27
PM2.5,μg/m3,28079056,23,12,28,30
PM2.5,μg/m3,28079056,23,12,29,36
PM2.5,μg/m3,28079056,23,12,30,27
PM2.5,μg/m3,28079056,23,12,31,13
PM10,μg/m3,28079056,23,1,1,31
PM10,μg/m3,28079056,23,1,2,17
PM10,μg/m3,28079056,23,1,3,21
PM10,μg/m3,28079056,23,1,4,22
PM10,μg/m3,28079056,23,1,5,28
PM10,μg/m3,28079056,23,1,6,28
PM10,μg/m3,28079056,23,1,7,34
PM10,μg/m3,28079056,23,1,8,8
PM10,μg/m3,28079056,23,1,9,9
PM10,μg/m3,28079056,23,1,10,23
PM10,μg/m3,28079056,23,1,11,15
PM10,μg/m3,28079056,23,1,12,25
PM10,μg/m3,28079056,23,1,13,34
PM10,μg/m3,28079056,23,1,14,40
PM10,μg/m3,28079056,23,1,15,15
PM10,μg/m3,28079056,23,1,16,7
PM10,μg/m3,28079056,23,1,17,6
PM10,μg/m3,28079056,23,1,18,6
PM10,μg/m3,28079056,23,1,19,7
PM10,μg/m3,28079056,23,1,20,12
PM10,μg/m3,28079056,23,1,21,12
PM10,μg/m3,28079056,23,1,22,10
PM10,μg/m3,28079056,23,1,23,23
PM10,μg/m3,28079056,23,1,24,12
PM10,μg/m3,28079056,23,1,25,15
PM10,μg/m3,28079056,23,1,26,21
PM10,μg/m3,28079056,23,1,27,21
PM10,μg/m3,28079056,23,1,28,13
PM10,μg/m3,28079056,23,1,29,12
PM10,μg/m3,28079056,23,1,30,19
PM10,μg/m3,28079056,23,1,31,39
PM10,μg/m3,28079056,23,2,1,30
PM10,μg/m3,28079056,23,2,2,37
PM10,μg/m3,28079056,23,2,3,36
PM10,μg/m3,28079056,23,2,4,31
PM10,μg/m3,28079056,23,2,5,23
PM10,μg/m3,28079056,23,2,6,24
PM10,μg/m3,28079056,23,2,7,17
PM10,μg/m3,28079056,23,2,8,14
PM10,μg/m3,28079056,23,2,9,16
PM10,μg/m3,28079056,23,2,10,20
PM10,μg/m3,28079056,23,2,11,14
PM10,μg/m3,28079056,23,2,12,21
PM10,μg/m3,28079056,23,2,13,28
PM10,μg/m3,28079056,23,2,14,19
PM10,μg/m3,28079056,23,2,15,23
PM10,μg/m3,28079056,23,2,16,30
PM10,μg/m3,28079056,23,2,17,35
PM10,μg/m3,28079056,23,2,18,24
PM10,μg/m3,28079056,23,2,19,31
PM10,μg/m3,28079056,23,2,20,37
PM10,μg/m3,28079056,23,2,21,44
PM10,μg/m3,28079056,23,2,22,72
PM10,μg/m3,28079056,23,2,23,34
PM10,μg/m3,28079056,23,2,24,17
PM10,μg/m3,28079056,23,2,25,20
PM10,μg/m3,28079056,23,2,26,17
PM10,μg/m3,28079056,23,2,27,11
PM10,μg/m3,28079056,23,2,28,18
PM10,μg/m3,28079056,23,3,1,16
PM10,μg/m3,28079056,23,3,2,24
PM10,μg/m3,28079056,23,3,3,30
PM10,μg/m3,28079056,23,3,4,21
PM10,μg/m3,28079056,23,3,5,23
PM10,μg/m3,28079056,23,3,6,18
PM10,μg/m3,28079056,23,3,7,14
PM10,μg/m3,28079056,23,3,8,18
PM10,μg/m3,28079056,23,3,9,18
PM10,μg/m3,28079056,23,3,10,19
PM10,μg/m3,28079056,23,3,11,16
PM10,μg/m3,28079056,23,3,12,21
PM10,μg/m3,28079056,23,3,13,19
PM10,μg/m3,28079056,23,3,14,11
PM10,μg/m3,28079056,23,3,15,26
PM10,μg/m3,28079056,23,3,16,27
PM10,μg/m3,28079056,23,3,17,17
PM10,μg/m3,28079056,23,3,18,8
PM10,μg/m3,28079056,23,3,19,13
PM10,μg/m3,28079056,23,3,20,16
PM10,μg/m3,28079056,23,3,21,21
PM10,μg/m3,28079056,23,3,22,20
PM10,μg/m3,28079056,23,3,23,25
PM10,μg/m3,28079056,23,3,24,19
PM10,μg/m3,28079056,23,3,25,12
PM10,μg/m3,28079056,23,3,26,12
PM10,μg/m3,28079056,23,3,27,19
PM10,μg/m3,28079056,23,3,28,28
PM10,μg/m3,28079056,23,3,29,30
PM10,μg/m3,28079056,23,3,30,26
PM10,μg/m3,28079056,23,4,1,15
PM10,μg/m3,28079056,23,4,2,11
PM10,μg/m3,28079056,23,4,3,15
PM10,μg/m3,28079056,23,4,4,16
PM10,μg/m3,28079056,23,4,5,15
PM10,μg/m3,28079056,23,4,6,18
PM10,μg/m3,28079056,23,4,7,19
PM10,μg/m3,28079056,23,4,8,23
PM10,μg/m3,28079056,23,4,9,41
PM10,μg/m3,28079056,23,4,10,77
PM10,μg/m3,28079056,23,4,11,24
PM10,μg/m3,28079056,23,4,12,17
PM10,μg/m3,28079056,23,4,13,11
PM10,μg/m3,28079056,23,4,14,12
PM10,μg/m3,28079056,23,4,15,16
PM10,μg/m3,28079056,23,4,16,13
PM10,μg/m3,28079056,23,4,17,15
PM10,μg/m3,28079056,23,4,18,20
PM10,μg/m3,28079056,23,4,19,27
PM10,μg/m3,28079056,23,4,20,34
PM10,μg/m3,28079056,23,4,21,39
PM10,μg/m3,28079056,23,4,22,17
PM10,μg/m3,28079056,23,4,23,14
PM10,μg/m3,28079056,23,4,24,14
PM10,μg/m3,28079056,23,4,25,19
PM10,μg/m3,28079056,23,4,26,20
PM10,μg/m3,28079056,23,4,27,28
PM10,μg/m3,28079056,23,4,28,33
PM10,μg/m3,28079056,23,4,29,27
PM10,μg/m3,28079056,23,4,30,14
PM10,μg/m3,28079056,23,5,1,14
PM10,μg/m3,28079056,23,5,2,18
PM10,μg/m3,28079056,23,5,3,27
PM10,μg/m3,28079056,23,5,4,21
PM10,μg/m3,28079056,23,5,5,25
PM10,μg/m3,28079056,23,5,6,24
PM10,μg/m3,28079056,23,5,7,16
PM10,μg/m3,28079056,23,5,8,21
PM10,μg/m3,28079056,23,5,9,24
PM10,μg/m3,28079056,23,5,10,19
PM10,μg/m3,28079056,23,5,11,20
PM10,μg/m3,28079056,23,5,12,15
PM10,μg/m3,28079056,23,5,13,13
PM10,μg/m3,28079056,23,5,14,16
PM10,μg/m3,28079056,23,5,15,18
PM10,μg/m3,28079056,23,5,16,15
PM10,μg/m3,28079056,23,5,17,22
PM10,μg/m3,28079056,23,5,18,23
PM10,μg/m3,28079056,23,5,19,21
PM10,μg/m3,28079056,23,5,20,17
PM10,μg/m3,28079056,23,5,21,24
PM10,μg/m3,28079056,23,5,22,22
PM10,μg/m3,28079056,23,5,24,30
PM10,μg/m3,28079056,23,5,26,35
PM10,μg/m3,28079056,23,5,27,22
PM10,μg/m3,28079056,23,5,28,7
PM10,μg/m3,28079056,23,5,29,15
PM10,μg/m3,28079056,23,5,30,18
PM10,μg/m3,28079056,23,5,31,15
PM10,μg/m3,28079056,23,6,1,12
PM10,μg/m3,28079056,23,6,2,14
PM10,μg/m3,28079056,23,6,3,13
PM10,μg/m3,28079056,23,6,4,12
PM10,μg/m3,28079056,23,6,5,16
PM10,μg/m3,28079056,23,6,6,14
PM10,μg/m3,28079056,23,6,7,17
PM10,μg/m3,28079056,23,6,8,18
PM10,μg/m3,28079056,23,6,9,9
PM10,μg/m3,28079056,23,6,10,8
PM10,μg/m3,28079056,23,6,11,11
PM10,μg/m3,28079056,23,6,12,14
PM10,μg/m3,28079056,23,6,13,12
PM10,μg/m3,28079056,23,6,14,9
PM10,μg/m3,28079056,23,6,15,22
PM10,μg/m3,28079056,23,6,16,24
PM10,μg/m3,28079056,23,6,17,27
PM10,μg/m3,28079056,23,6,18,17
PM10,μg/m3,28079056,23,6,19,23
PM10,μg/m3,28079056,23,6,20,13
PM10,μg/m3,28079056,23,6,21,17
PM10,μg/m3,28079056,23,6,22,19
PM10,μg/m3,28079056,23,6,23,22
PM10,μg/m3,28079056,23,6,24,24
PM10,μg/m3,28079056,23,6,25,29
PM10,μg/m3,28079056,23,6,26,20
PM10,μg/m3,28079056,23,6,27,32
PM10,μg/m3,28079056,23,6,28,35
PM10,μg/m3,28079056,23,6,29,33
PM10,μg/m3,28079056,23,6,30,16
PM10,μg/m3,28079056,23,7,1,14
PM10,μg/m3,28079056,23,7,2,17
PM10,μg/m3,28079056,23,7,3,23
PM10,μg/m3,28079056,23,7,4,20
PM10,μg/m3,28079056,23,7,5,26
PM10,μg/m3,28079056,23,7,6,31
PM10,μg/m3,28079056,23,7,7,29
PM10,μg/m3,28079056,23,7,8,20
PM10,μg/m3,28079056,23,7,9,22
PM10,μg/m3,28079056,23,7,10,29
PM10,μg/m3,28079056,23,7,11,36
PM10,μg/m3,28079056,23,7,12,23
